HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Object,Input.Overview,Answer.“Activity”,Approve,Reject
39KV3A5D18HG4UB8VZVRKMMCY6I7ST,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3FUI0JHJPY8X5EN0TAW1OHY76N633K,A2WZNLI23LGXBC,Submitted,Fri Mar 12 03:38:12 PST 2021,Fri Mar 12 03:38:43 PST 2021,Mon Mar 15 04:38:43 PDT 2021,,,,31,0% (0/0),0% (0/0),0% (0/0),,"Freediving is about learning to experience the acquatic world in a different way. Free of any heavy equipment and with only a mask, snorkel and fins you will glide through the water and have special interactions with the marine life.
Most importantly, you will learn to enjoy the water in a very unique way and take your snorkel skills to the next level.
Freediving can change your life forever.",/Snorkelling,,
39KV3A5D18HG4UB8VZVRKMMCY6I7ST,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3GNCZX450JX4WOR80N8IOSFEHTQAPZ,A24JKHC4HTY6CD,Submitted,Fri Mar 12 03:39:31 PST 2021,Fri Mar 12 03:43:47 PST 2021,Mon Mar 15 04:43:47 PDT 2021,,,,256,100% (5/5),100% (5/5),100% (5/5),,"Freediving is about learning to experience the acquatic world in a different way. Free of any heavy equipment and with only a mask, snorkel and fins you will glide through the water and have special interactions with the marine life.
Most importantly, you will learn to enjoy the water in a very unique way and take your snorkel skills to the next level.
Freediving can change your life forever.",/DIVING,,
39KV3A5D18HG4UB8VZVRKMMCY6I7ST,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3IGI0VL648UTV79WUR08LYUO6VSNOE,AHXHM1PQTRWIQ,Submitted,Fri Mar 12 03:38:44 PST 2021,Fri Mar 12 03:39:21 PST 2021,Mon Mar 15 04:39:21 PDT 2021,,,,37,0% (0/0),0% (0/0),0% (0/0),,"Freediving is about learning to experience the acquatic world in a different way. Free of any heavy equipment and with only a mask, snorkel and fins you will glide through the water and have special interactions with the marine life.
Most importantly, you will learn to enjoy the water in a very unique way and take your snorkel skills to the next level.
Freediving can change your life forever.",diving,,
3E22YV8GG1G8UNN3JP8MLE3RB1GPN6,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3J4Q2Z4UTZDM3DVQ15JZ6M2FE8EQWG,AHXHM1PQTRWIQ,Submitted,Fri Mar 12 03:38:54 PST 2021,Fri Mar 12 03:41:21 PST 2021,Mon Mar 15 04:41:21 PDT 2021,,,,147,0% (0/0),0% (0/0),0% (0/0),,"Travel to the Blue Hole and Secret Falls on this all-day guided tour. Along the scenic drive, make a brief stop at Columbus Park before reaching the Blue Hole and Secret Falls where you can swim in the waters of the natural mineral pool that’s surrounded by a lush rainforest. Plus do some shopping and enjoy lunch at a local restaurant (at your own expense).",Swimming,,
3E22YV8GG1G8UNN3JP8MLE3RB1GPN6,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3KWTYT0871DHZX0TDZOUZ0Q8K5O5LQ,A26X8BQELDQSGH,Submitted,Fri Mar 12 03:38:42 PST 2021,Fri Mar 12 03:40:33 PST 2021,Mon Mar 15 04:40:33 PDT 2021,,,,111,0% (0/0),0% (0/0),0% (0/0),,"Travel to the Blue Hole and Secret Falls on this all-day guided tour. Along the scenic drive, make a brief stop at Columbus Park before reaching the Blue Hole and Secret Falls where you can swim in the waters of the natural mineral pool that’s surrounded by a lush rainforest. Plus do some shopping and enjoy lunch at a local restaurant (at your own expense).",/Swimming,,
3E22YV8GG1G8UNN3JP8MLE3RB1GPN6,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3LOTDFNYA89PCO5HNP85UNY1765WFS,A2OATZCX1YXE77,Submitted,Fri Mar 12 03:39:53 PST 2021,Fri Mar 12 03:41:23 PST 2021,Mon Mar 15 04:41:23 PDT 2021,,,,90,0% (0/0),0% (0/0),0% (0/0),,"Travel to the Blue Hole and Secret Falls on this all-day guided tour. Along the scenic drive, make a brief stop at Columbus Park before reaching the Blue Hole and Secret Falls where you can swim in the waters of the natural mineral pool that’s surrounded by a lush rainforest. Plus do some shopping and enjoy lunch at a local restaurant (at your own expense).","/drive, reaching, swim,",,
3KL228NDMVW19491JTQJZD8VGFOKGS,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3B1NLC6UG0656F4BMN0SKEQHFO3GPH,A2OATZCX1YXE77,Submitted,Fri Mar 12 03:41:23 PST 2021,Fri Mar 12 03:44:55 PST 2021,Mon Mar 15 04:44:55 PDT 2021,,,,212,0% (0/0),0% (0/0),0% (0/0),,"Cruise around the islands of Turks and Caicos in style! Charter a private boat up to 8 people ($99 for each additional person after 8 - PLEASE CALL IF BOOKING FOR MORE THAN 8) for only your family and personalize a day you'll never forget! We use our group tours, half-day Snorkel and Conch Cruise and Dream Day Getaway, as a foundation for your charter and then customize the trip to the interests of the group.Please use the additional comments section to make any requests you may have!","/cruise, Travel, tours, snorkel, getaway, trip",,
3KL228NDMVW19491JTQJZD8VGFOKGS,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3FPRZHYEPZHHHNPJDK277CQQX703VI,A3U5D83UGFY23Y,Submitted,Fri Mar 12 03:48:29 PST 2021,Fri Mar 12 03:49:46 PST 2021,Mon Mar 15 04:49:46 PDT 2021,,,,77,0% (0/4),0% (0/4),0% (0/4),,"Cruise around the islands of Turks and Caicos in style! Charter a private boat up to 8 people ($99 for each additional person after 8 - PLEASE CALL IF BOOKING FOR MORE THAN 8) for only your family and personalize a day you'll never forget! We use our group tours, half-day Snorkel and Conch Cruise and Dream Day Getaway, as a foundation for your charter and then customize the trip to the interests of the group.Please use the additional comments section to make any requests you may have!","/Snorkel , Cruise",,
3KL228NDMVW19491JTQJZD8VGFOKGS,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3JJVG1YBEC75MOEHMMZ0LXU38BA5B3,A4D99Y82KOLC8,Submitted,Fri Mar 12 03:38:11 PST 2021,Fri Mar 12 03:38:41 PST 2021,Mon Mar 15 04:38:41 PDT 2021,,,,30,0% (0/1),0% (0/1),0% (0/1),,"Cruise around the islands of Turks and Caicos in style! Charter a private boat up to 8 people ($99 for each additional person after 8 - PLEASE CALL IF BOOKING FOR MORE THAN 8) for only your family and personalize a day you'll never forget! We use our group tours, half-day Snorkel and Conch Cruise and Dream Day Getaway, as a foundation for your charter and then customize the trip to the interests of the group.Please use the additional comments section to make any requests you may have!",snorkel,,
34OWYT6U3WRVOZW55KZXUG7VKY4I9O,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,33TIN5LC05KK0J94Z4Q15OX6FGB9YD,AHXHM1PQTRWIQ,Submitted,Fri Mar 12 03:42:49 PST 2021,Fri Mar 12 03:45:01 PST 2021,Mon Mar 15 04:45:01 PDT 2021,,,,132,0% (0/0),0% (0/0),0% (0/0),,"Discover the highlights of St. Lucia by land and sea on this guided all-day tour. First, drive through banana plantations on your way to Soufriere where you'll be able to view the island’s landmark Pitons. Also make stops at the Sulphur Springs, Diamond Waterfalls, and Botanical Gardens. Following lunch, take a boat ride along the coastline. You'll be able to snorkel along the way.","Boat Ride, Snorkeling",,
34OWYT6U3WRVOZW55KZXUG7VKY4I9O,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,34X6J5FLPU80XTVRU60KHW87CC6QJM,A3DQUOVL81OWGH,Submitted,Fri Mar 12 03:45:25 PST 2021,Fri Mar 12 03:46:21 PST 2021,Mon Mar 15 04:46:21 PDT 2021,,,,56,0% (0/0),0% (0/0),0% (0/0),,"Discover the highlights of St. Lucia by land and sea on this guided all-day tour. First, drive through banana plantations on your way to Soufriere where you'll be able to view the island’s landmark Pitons. Also make stops at the Sulphur Springs, Diamond Waterfalls, and Botanical Gardens. Following lunch, take a boat ride along the coastline. You'll be able to snorkel along the way.","/tour,riding,snorkel",,
34OWYT6U3WRVOZW55KZXUG7VKY4I9O,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3XCC1ODXDMLHVHE42B9TJNUYMTZQRD,AZPPTDTYRY6L8,Submitted,Fri Mar 12 03:38:38 PST 2021,Fri Mar 12 03:40:21 PST 2021,Mon Mar 15 04:40:21 PDT 2021,,,,103,0% (0/0),0% (0/0),0% (0/0),,"Discover the highlights of St. Lucia by land and sea on this guided all-day tour. First, drive through banana plantations on your way to Soufriere where you'll be able to view the island’s landmark Pitons. Also make stops at the Sulphur Springs, Diamond Waterfalls, and Botanical Gardens. Following lunch, take a boat ride along the coastline. You'll be able to snorkel along the way.","boat ride, snorkel",,
3JU8CV4BRLMQC8NFK48Z033W1BLPOL,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3570Y55XZQTZFTWCDAWBX5JTJT6GYB,AKSLU0C30G3JT,Submitted,Fri Mar 12 03:41:40 PST 2021,Fri Mar 12 03:41:59 PST 2021,Mon Mar 15 04:41:59 PDT 2021,,,,19,0% (0/1),0% (0/1),0% (0/1),,"Drive to Macao Beach in the driver’s or passenger seat of your own dune buggy, with transfers from Punta Cana. Each vehicle has an automatic transmission and is custom-built to tear up the Dominican Republic's rugged back roads. This half-day guided tour includes a tasting stop at a plantation and a cenote swim before free time to explore the sun-kissed sand.",/drive,,
3JU8CV4BRLMQC8NFK48Z033W1BLPOL,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3A1COHJ8NK5Y0J05KCGZJS7S5EG8HO,A3VLGVKJOHU58D,Submitted,Fri Mar 12 03:40:09 PST 2021,Fri Mar 12 03:43:52 PST 2021,Mon Mar 15 04:43:52 PDT 2021,,,,223,0% (0/0),0% (0/0),0% (0/0),,"Drive to Macao Beach in the driver’s or passenger seat of your own dune buggy, with transfers from Punta Cana. Each vehicle has an automatic transmission and is custom-built to tear up the Dominican Republic's rugged back roads. This half-day guided tour includes a tasting stop at a plantation and a cenote swim before free time to explore the sun-kissed sand.","/drive, tasting, swim, explore",,
3JU8CV4BRLMQC8NFK48Z033W1BLPOL,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,3,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3U0SRXB7CEFWSK1CMJHCFTZTHICNRN,AHXHM1PQTRWIQ,Submitted,Fri Mar 12 03:38:52 PST 2021,Fri Mar 12 03:40:58 PST 2021,Mon Mar 15 04:40:58 PDT 2021,,,,126,0% (0/0),0% (0/0),0% (0/0),,"Drive to Macao Beach in the driver’s or passenger seat of your own dune buggy, with transfers from Punta Cana. Each vehicle has an automatic transmission and is custom-built to tear up the Dominican Republic's rugged back roads. This half-day guided tour includes a tasting stop at a plantation and a cenote swim before free time to explore the sun-kissed sand.",/drive,,
3VEI3XUCZR7T9LFVCWP3UY81CY5RPW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,4,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3DL65MZB8EPOSCZGBNOY0B6Y3P9ECK,A3U5D83UGFY23Y,Rejected,Fri Mar 12 03:41:39 PST 2021,Fri Mar 12 03:43:20 PST 2021,Mon Mar 15 04:43:20 PDT 2021,,Sat Mar 13 10:07:14 PST 2021,This is not an activity,101,0% (0/4),0% (0/4),0% (0/4),,"Are you ready to explore St. Maarten / St. Martin in an amazing way!! Well get ready- we are here to help you create a memorable tour. Choose each stop you would like to visit and we will help you with the best affordable rate.
TOUR STOPS
Iguanna Park
Bird Park
Horse Back Ridding 
Beach Hopping 
City Shopping 
Fort Luis 
and much more",/St. Maarten / St. Martin,,
3VEI3XUCZR7T9LFVCWP3UY81CY5RPW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,4,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3KYQYYSHYWHK9VIJ5XM5PTIUSRTOD0,A10042UW3Q59GF,Submitted,Fri Mar 12 04:08:38 PST 2021,Fri Mar 12 04:10:35 PST 2021,Mon Mar 15 05:10:35 PDT 2021,,,,117,0% (0/0),0% (0/0),0% (0/0),,"Are you ready to explore St. Maarten / St. Martin in an amazing way!! Well get ready- we are here to help you create a memorable tour. Choose each stop you would like to visit and we will help you with the best affordable rate.
TOUR STOPS
Iguanna Park
Bird Park
Horse Back Ridding 
Beach Hopping 
City Shopping 
Fort Luis 
and much more","tour, Horse Back Ridding,Hopping ",,
3VEI3XUCZR7T9LFVCWP3UY81CY5RPW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,4,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3R6BYFZZP8M41OA7XU4RW6C8GFLFXS,A1R92V4IRSZ3PB,Submitted,Sat Mar 13 10:07:15 PST 2021,Sat Mar 13 10:07:46 PST 2021,Tue Mar 16 11:07:46 PDT 2021,,,,31,0% (0/1),0% (0/1),0% (0/1),,"Are you ready to explore St. Maarten / St. Martin in an amazing way!! Well get ready- we are here to help you create a memorable tour. Choose each stop you would like to visit and we will help you with the best affordable rate.
TOUR STOPS
Iguanna Park
Bird Park
Horse Back Ridding 
Beach Hopping 
City Shopping 
Fort Luis 
and much more","tour, visit,",,
3VEI3XUCZR7T9LFVCWP3UY81CY5RPW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 03:37:18 PST 2021,4,BatchId:4364750;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 04:37:18 PDT 2021,,,3WR9XG3T64L0OT7RV04AB32TPPP47C,AJ43O59MBI55L,Submitted,Fri Mar 12 03:49:07 PST 2021,Fri Mar 12 03:50:57 PST 2021,Mon Mar 15 04:50:57 PDT 2021,,,,110,0% (0/1),0% (0/1),0% (0/1),,"Are you ready to explore St. Maarten / St. Martin in an amazing way!! Well get ready- we are here to help you create a memorable tour. Choose each stop you would like to visit and we will help you with the best affordable rate.
TOUR STOPS
Iguanna Park
Bird Park
Horse Back Ridding 
Beach Hopping 
City Shopping 
Fort Luis 
and much more","/GUIDING, Ridding",,
3HXK2V1N4KP6SO5BUNKFZHM1ZF3G23,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 04:10:07 PST 2021,3,BatchId:4364774;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 05:10:07 PDT 2021,,,34X6J5FLPU80XTVRU60KHW87CC9JQI,A2122A7BZNUWXO,Submitted,Fri Mar 12 04:15:20 PST 2021,Fri Mar 12 04:16:44 PST 2021,Mon Mar 15 05:16:44 PDT 2021,,,,84,0% (0/0),0% (0/0),0% (0/0),,"The story behind the place is that the original “bird trainer” moved to this remote area in the hills of Jamaica in the early 1900's, and fell in love. She would take daily strolls through the hills admiring and feeding the exotic species of birds.
",/bird training,,
3HXK2V1N4KP6SO5BUNKFZHM1ZF3G23,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 04:10:07 PST 2021,3,BatchId:4364774;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 05:10:07 PDT 2021,,,3TPWUS5F8ABI9CL7WNI4MHDYATHCW1,A1BYS45FAD0HWD,Submitted,Fri Mar 12 04:14:38 PST 2021,Fri Mar 12 04:14:59 PST 2021,Mon Mar 15 05:14:59 PDT 2021,,,,21,100% (1/1),100% (1/1),100% (1/1),,"The story behind the place is that the original “bird trainer” moved to this remote area in the hills of Jamaica in the early 1900's, and fell in love. She would take daily strolls through the hills admiring and feeding the exotic species of birds.
",bird training,,
3HXK2V1N4KP6SO5BUNKFZHM1ZF3G23,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 04:10:07 PST 2021,3,BatchId:4364774;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 05:10:07 PDT 2021,,,3W8CV64QJ39YEOJFP4MDJO23PK1H9P,A3U5D83UGFY23Y,Submitted,Fri Mar 12 04:13:58 PST 2021,Fri Mar 12 04:15:44 PST 2021,Mon Mar 15 05:15:44 PDT 2021,,,,106,0% (0/4),0% (0/4),0% (0/4),,"The story behind the place is that the original “bird trainer” moved to this remote area in the hills of Jamaica in the early 1900's, and fell in love. She would take daily strolls through the hills admiring and feeding the exotic species of birds.
",/bird trainer,,
3R16PJFTS31LXOGHOSOIQOBSQAGK46,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 04:10:07 PST 2021,3,BatchId:4364774;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 05:10:07 PDT 2021,,,33OOO72IVIVQHVHD1IDTZX6Z6ZZCTB,A3N5RTXKN4I723,Submitted,Fri Mar 12 04:14:32 PST 2021,Fri Mar 12 04:15:50 PST 2021,Mon Mar 15 05:15:50 PDT 2021,,,,78,0% (0/0),0% (0/0),0% (0/0),,"Combine several activities in a single tour, with all the details arranged ahead of time, during this catamaran package from Punta Cana. Step aboard a double-decker catamaran and cruise out along the coast of Punta Cana, enjoying the views before engaging in activities such as snorkeling, swimming in the natural pool, and learning about stingrays and sharks at a marine park. An open bar and live music complete the experience, providing a party atmosphere.","/snorkeling,swimming",,
3R16PJFTS31LXOGHOSOIQOBSQAGK46,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Fri Mar 12 04:10:07 PST 2021,3,BatchId:4364774;OriginalHitTemplateId:928390909;,300,259200,Fri Mar 19 05:10:07 PDT 2021,,,3A7Y0R2P2PYK6QW3GKVCB4409FWJXF,A3U5D83UGFY23Y,Submitted,Fri Mar 12 04:15:45 PST 2021,Fri Mar 12 04:16:15 PST 2021,Mon Mar 15 05:16:15 PDT 2021,,,,30,0% (0/4),0% (0/4),0% (0/4),,"Combine several activities in a single tour, with all the details arranged ahead of time, during this catamaran package from Punta Cana. Step aboard a double-decker catamaran and cruise out along the coast of Punta Cana, enjoying the views before engaging in activities such as snorkeling, swimming in the natural pool, and learning about stingrays and sharks at a marine park. An open bar and live music complete the experience, providing a party atmosphere.","/snorkeling, swimming",,
